BUSINESS_TYPE_ID,BUSINESS_TYPE_DESC,FUEL_DISTRIBUTION_COMPANY_ID,FUEL_DISTRIBUTION_COMPANY_DESC,LPG_DISTRIBUTION_COMPANY_ID,LPG_DISTRIBUTION_COMPANY_DESC,FACILITY_TYPE_ID,FACILITY_TYPE_DESC,COUNTY_UAVT_CODE,COUNTY_NAME,NEIGHBORHOOD_UAVT_CODE,NEIGHBORHOOD_NAME,LATITUDE,LONGTITUDE
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1810,KAĞITHANE,40541,HAMİDİYE,41.10135832,28.97994625
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2012,MALTEPE,40614,CEVİZLİ,40.91196731,29.15455947
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1166,BAKIRKÖY,40202,ATAKÖY 1. KISIM,40.97402414,28.87318947
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1622,SİLİVRİ,40940,SELİMPAŞA,41.06432041,28.32077228
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2053,ESENYURT,40855,BAĞLARÇEŞME,41.03196841,28.67431515
2,Akaryakıt Lpg,10,Opet,29,Mogaz,1,Aktif,2012,MALTEPE,40618,GİRNE,40.93778536,29.13796998
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1782,BÜYÜKÇEKMECE,40846,CUMHURİYET,41.01952776,28.62933529
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1622,SİLİVRİ,40922,CUMHURİYET,41.07092768,28.27675878
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1237,ÇATALCA,40898,KALEİÇİ,41.150833,28.45281339
2,Akaryakıt Lpg,5,BP,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40631,KAYNARCA,40.86453919,29.27137385
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1166,BAKIRKÖY,40196,ATAKÖY 7-8-9-10. KISIM,40.99209548,28.83306635
1,Akaryakıt,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,2015,TUZLA,40718,EVLİYA ÇELEBİ,40.84673672,29.29609942
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1186,BEYOĞLU,40279,İSTİKLAL,41.04123713,28.96729852
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1886,BAYRAMPAŞA,40205,VATAN,41.03191942,28.90553774
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1325,EYÜPSULTAN,40379,GÖKTÜRK MERKEZ,41.17663651,28.89025116
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1186,BEYOĞLU,40291,BOSTAN,41.03986787,28.97751708
1,Akaryakıt,2,Alpet,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40849,KARAAĞAÇ,41.10824568,28.59256998
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40646,KAVAKPINAR,40.88608338,29.28652515
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,40913,HADIMKÖY,41.15609625,28.63552097
1,Akaryakıt,14,Termopet Akaryakıt,-99,Bilinmiyor,1,Aktif,1336,GAZİOSMANPAŞA,40457,FEVZİ ÇAKMAK,41.06964438,28.90311374
1,Akaryakıt,9,LukOil,46,Akpet,1,Aktif,1622,SİLİVRİ,40936,KAVAKLI,41.0910949,28.3281697
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1886,BAYRAMPAŞA,40213,MURATPAŞA,41.05178542,28.91069202
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2052,ÇEKMEKÖY,40765,TAŞDELEN,41.03084799,29.23101092
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2050,BAŞAKŞEHİR,40584,ŞAHİNTEPE,41.06378245,28.74609478
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1835,PENDİK,40643,ESENYALI,40.85610836,29.2912771
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1782,BÜYÜKÇEKMECE,40883,GÜZELCE,41.00956266,28.52334775
1,Akaryakıt,13,Shell-Turcas Petrol,14,Bp Gaz,1,Aktif,2048,ARNAVUTKÖY,40483,BOĞAZKÖY İSTİKLAL,41.13664862,28.811227
1,Akaryakıt,20,Full,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40624,BÜYÜKBAKKALKÖY,40.98163881,29.22145731
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40728,ORHANLI,40.8939344,29.35516815
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1622,SİLİVRİ,40931,SANCAKTEPE,41.07112997,28.11282106
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40923,MİMAR SİNAN,41.07994225,28.20693349
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,181508,SULTANİYE,41.03210179,28.68206942
1,Akaryakıt,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40582,ATAKENT,41.04444737,28.78202783
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2016,ESENLER,40351,TUNA,41.05223539,28.85814548
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1886,BAYRAMPAŞA,40213,MURATPAŞA,41.05105998,28.90763786
2,Akaryakıt Lpg,24,Bpet,25,İpragaz,1,Aktif,1835,PENDİK,40629,FEVZİ ÇAKMAK,40.880055,29.25938796
2,Akaryakıt Lpg,10,Opet,33,Opet,1,Aktif,2015,TUZLA,40728,ORHANLI,40.9077861,29.34327854
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2014,SULTANBEYLİ,40949,ABDURRAHMANGAZİ,40.96939307,29.25715278
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1835,PENDİK,40648,YEŞİLBAĞLAR,40.89684752,29.22487999
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40901,OVAYENİCE,41.10456986,28.42483278
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.11736787,28.62845275
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1237,ÇATALCA,40897,FERHATPAŞA,41.13514557,28.4656453
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1810,KAĞITHANE,40535,ÇAĞLAYAN,41.07165321,28.97989356
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1835,PENDİK,40653,YENİŞEHİR,40.93937772,29.31722879
1,Akaryakıt,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2015,TUZLA,40720,AYDINLI,40.87124126,29.33149329
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2053,ESENYURT,40866,YEŞİLKENT,41.03065998,28.66262247
2,Akaryakıt Lpg,23,Moil,28,Milangaz,1,Aktif,2015,TUZLA,40726,TEPEÖREN,40.90348792,29.3945814
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2054,SANCAKTEPE,40759,EMEK,41.00713878,29.19026753
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,2048,ARNAVUTKÖY,40478,ARNAVUTKÖY MERKEZ,41.18141575,28.74475651
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1852,ÜMRANİYE,40748,ATAKENT,41.0132846,29.1071528
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1659,ŞİLE,40961,AĞVA MERKEZ,41.12918897,29.85330148
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1739,ZEYTİNBURNU,40840,KAZLIÇEŞME,40.99128692,28.91961874
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,40869,ADNAN KAHVECİ,40.99338983,28.63037763
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1852,ÜMRANİYE,98699,NECİP FAZIL,41.01818585,29.17163602
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1622,SİLİVRİ,40938,ORTAKÖY,41.08346835,28.36836091
1,Akaryakıt,7,Enerji Petrol,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191785,ÇANAKÇA,41.25125326,28.4923899
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1739,ZEYTİNBURNU,40841,SEYİTNİZAM,41.00979678,28.907605
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,10,Aygaz,1,Aktif,1835,PENDİK,40652,YENİ,40.88107458,29.232362
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,40893,MARMARA,40.96124162,28.65597255
1,Akaryakıt,10,Opet,33,Opet,1,Aktif,1835,PENDİK,,,40.90931038,29.29501351
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1708,ÜSKÜDAR,40786,BARBAROS,41.00695521,29.02525145
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2015,TUZLA,,,40.9171911,29.35437229
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40170,MAHMUTBEY,41.04958293,28.82047125
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2050,BAŞAKŞEHİR,40583,KAYABAŞI,,
2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,2015,TUZLA,,,,
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2050,BAŞAKŞEHİR,40583,KAYABAŞI,,
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2050,BAŞAKŞEHİR,,,,
2,Akaryakıt Lpg,12,Petrol Ofisi,37,Petrol Ofisi,1,Aktif,1835,PENDİK,40627,DOĞU,,
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1835,PENDİK,40645,ORTA,40.88658933,29.24185877
2,Akaryakıt Lpg,12,Petrol Ofisi,10,Aygaz,1,Aktif,1336,GAZİOSMANPAŞA,40449,YILDIZTABYA,41.06579205,28.93356718
1,Akaryakıt,19,Sunpet,-99,Bilinmiyor,1,Aktif,1659,ŞİLE,191931,DEĞİRMENÇAYIRI,40.98275215,29.66576089
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,191977,TAYAKADIN,41.26494688,28.68640353
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1663,ŞİŞLİ,40709,TEŞVİKİYE,41.05601313,28.99761204
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2004,BAĞCILAR,40171,DEMİRKAPI,41.04689728,28.83445194
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1663,ŞİŞLİ,40694,FULYA,41.06122011,29.00124934
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1708,ÜSKÜDAR,40788,BULGURLU,41.0185385,29.08457534
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1604,SARIYER,40671,SARIYER MERKEZ,41.17320357,29.05401308
1,Akaryakıt,10,Opet,10,Aygaz,1,Aktif,2054,SANCAKTEPE,40576,FATİH,40.95684723,29.21389622
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40887,MİMAR SİNAN,41.02027443,28.55935159
2,Akaryakıt Lpg,20,Full,50,Full Gaz,1,Aktif,1835,PENDİK,40653,YENİŞEHİR,40.92653517,29.31562524
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1708,ÜSKÜDAR,98666,ÇENGELKÖY,41.04893433,29.05456576
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1886,BAYRAMPAŞA,40206,TERAZİDERE,41.02805148,28.89936721
2,Akaryakıt Lpg,10,Opet,29,Mogaz,1,Aktif,2048,ARNAVUTKÖY,191989,YASSIÖREN,41.18348043,28.59808428
1,Akaryakıt,15,Total,42,Totalgaz,1,Aktif,1421,KADIKÖY,40525,SAHRAYICEDİT,40.98346922,29.09190576
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.02846585,28.91659513
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1421,KADIKÖY,40509,ACIBADEM,41.00477289,29.035356
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2015,TUZLA,40722,ŞİFA,40.82407346,29.35201815
1,Akaryakıt,19,Sunpet,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,191841,SEYMEN,41.15407884,28.16835354
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2049,ATAŞEHİR,40533,KAYIŞDAĞI,40.98849474,29.14550502
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2004,BAĞCILAR,40158,KAZIM KARABEKİR,41.02869735,28.84646128
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1336,GAZİOSMANPAŞA,40460,YENİ MAHALLE,41.07809364,28.89904062
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2015,TUZLA,40718,EVLİYA ÇELEBİ,40.83917265,29.2954312
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2016,ESENLER,40354,HAVAALANI,41.05624872,28.87563167
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2004,BAĞCILAR,40162,MERKEZ,41.02749641,28.85739339
1,Akaryakıt,3,Aytemiz,-99,Bilinmiyor,1,Aktif,2052,ÇEKMEKÖY,40753,ÇAMLIK,41.01450336,29.19039046
1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2010,GÜNGÖREN,40506,MEHMET NESİH ÖZMEN,41.00799973,28.8817147
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40592,İNÖNÜ,41.02458108,28.80633273
2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,1708,ÜSKÜDAR,40790,CUMHURİYET,41.01139309,29.07532564
1,Akaryakıt,7,Enerji Petrol,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40938,ORTAKÖY,41.09601621,28.37413552
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2050,BAŞAKŞEHİR,40871,BAHÇEŞEHİR 1. KISIM,41.0598117,28.69920805
2,Akaryakıt Lpg,10,Opet,29,Mogaz,1,Aktif,2048,ARNAVUTKÖY,40483,BOĞAZKÖY İSTİKLAL,41.15123592,28.78779368
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40884,KUMBURGAZ,41.02773619,28.46297747
2,Akaryakıt Lpg,32,Çekoil,-99,Bilinmiyor,1,Aktif,2052,ÇEKMEKÖY,40752,NİŞANTEPE,41.04312366,29.27602181
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1325,EYÜPSULTAN,40361,DEFTERDAR,41.03746456,28.92574623
1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1823,KÜÇÜKÇEKMECE,40582,ATAKENT,41.06121582,28.77545646
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1449,KARTAL,40565,ORTA,40.91055037,29.21150787
2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,2004,BAĞCILAR,40170,MAHMUTBEY,41.05882767,28.83104024
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1604,SARIYER,40673,POLİGON,41.11233072,29.04087981
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1663,ŞİŞLİ,40697,HALİL RIFAT PAŞA,41.05850689,28.9656509
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,2053,ESENYURT,181508,SULTANİYE,41.02169457,28.68757661
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2049,ATAŞEHİR,40533,KAYIŞDAĞI,40.97938354,29.12716424
1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40940,SELİMPAŞA,41.06387731,28.32291996
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1327,FATİH,99142,ZEYREK,41.01670771,28.95509422
2,Akaryakıt Lpg,10,Opet,29,Mogaz,1,Aktif,2052,ÇEKMEKÖY,191999,SIRAPINAR,41.10996478,29.3107026
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2053,ESENYURT,181500,ZAFER,41.01160712,28.67935911
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1604,SARIYER,40704,MASLAK,41.1157716,29.02328368
2,Akaryakıt Lpg,22,KadOil,29,Mogaz,1,Aktif,1782,BÜYÜKÇEKMECE,40846,CUMHURİYET,41.02319873,28.6186876
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40606,FATİH,40.98684199,28.76996141
1,Akaryakıt,7,Enerji Petrol,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40947,TURGUT REİS,40.96441708,29.28132338
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1663,ŞİŞLİ,40687,BOZKURT,41.04841645,28.98502515
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2054,SANCAKTEPE,40574,VEYSEL KARANİ,40.9749286,29.24066147
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1166,BAKIRKÖY,40197,KARTALTEPE,40.98784904,28.88374387
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40729,ORTA,40.89881483,29.36930541
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2012,MALTEPE,40618,GİRNE,40.93891894,29.13621962
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40933,FEVZİPAŞA,41.09495896,27.99693737
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.11753578,28.6294065
2,Akaryakıt Lpg,12,Petrol Ofisi,14,Bp Gaz,1,Aktif,2016,ESENLER,40355,ORUÇREİS,41.07131312,28.86789576
1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2003,AVCILAR,,,41.05779921,28.71278394
2,Akaryakıt Lpg,12,Petrol Ofisi,37,Petrol Ofisi,1,Aktif,2052,ÇEKMEKÖY,,,41.07607571,29.27753471
2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2050,BAŞAKŞEHİR,40583,KAYABAŞI,,
2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,2015,TUZLA,40722,ŞİFA,40.8172561,29.36250854
3,Lpg,-99,Bilinmiyor,10,Aygaz,1,Aktif,1886,BAYRAMPAŞA,40209,İSMET PAŞA,41.04098619,28.90970507
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1185,BEYKOZ,40241,ÇUBUKLU,41.09487573,29.09087267
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2015,TUZLA,40731,FATİH,40.91728049,29.35200438
2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2052,ÇEKMEKÖY,40749,ALEMDAĞ,41.05215547,29.23965046
2,Akaryakıt Lpg,12,Petrol Ofisi,10,Aygaz,1,Aktif,2053,ESENYURT,40880,AKÇABURGAZ,41.0795274,28.62598391
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1327,FATİH,99129,HASEKİ SULTAN,41.00707534,28.93679318
1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40882,BAHÇELİEVLER,41.0179062,28.48309223
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1622,SİLİVRİ,40935,GÜMÜŞYAKA,41.08393012,28.03649832
2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1708,ÜSKÜDAR,40786,BARBAROS,41.01651772,29.03016851
2,Akaryakıt Lpg,12,Petrol Ofisi,10,Aygaz,1,Aktif,2010,GÜNGÖREN,40506,MEHMET NESİH ÖZMEN,41.01724195,28.89044913
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1325,EYÜPSULTAN,40374,SAKARYA,41.06626839,28.94297153
2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1186,BEYOĞLU,40294,ÖMER AVNİ,41.03532153,28.99380776
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2012,MALTEPE,40615,BAĞLARBAŞI,40.9291274,29.14617914
2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2054,SANCAKTEPE,40763,SARIGAZİ,41.00791108,29.20168331
2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1886,BAYRAMPAŞA,40206,TERAZİDERE,41.03408268,28.89697833
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1823,KÜÇÜKÇEKMECE,40593,TEVFİKBEY,41.00999857,28.7943201
2,Akaryakıt Lpg,33,Pasifik,10,Aygaz,1,Aktif,1237,ÇATALCA,40898,KALEİÇİ,41.15802798,28.45400215
1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40941,BÜYÜK ÇAVUŞLU,41.20384889,28.07676941
